,loss
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,-0.07849096989893652
27,0.0
28,0.03470715781710795
29,0.0
30,-0.005993812238399069
31,0.0
32,-0.005796867930246684
33,0.0
34,0.0015209651320763444
35,0.0
36,0.0014750141771186014
37,0.0
38,0.004456024693678937
39,0.0
40,0.006181980239020454
41,0.0
42,0.0011700328965310312
43,0.0
44,0.0023157014966818856
45,0.0
46,0.001854501741161756
47,0.0
48,0.002204767119015368
49,0.0
50,0.0041676506348187915
51,0.0
52,-0.015809639571713375
53,0.0
54,-0.001919963738893506
55,0.0
56,0.0059919464983566595
57,0.0
58,-0.004523221388557889
59,0.0
60,0.006210221770059997
61,0.0
62,0.0018207984221609015
63,0.0
64,-0.0003574248527296372
65,0.0
66,0.001168475256732296
67,0.0
68,0.000596384692859353
69,0.0
70,0.001557515598302067
71,0.0
72,0.0007006042876685182
73,0.0
74,0.000626450222030825
75,0.0
76,-0.0009486466635144283
77,0.0
78,0.0007689357457692706
79,0.0
80,0.0015731018104113306
81,0.0
82,0.001849916366889971
83,0.0
84,-0.0017542988529025947
85,0.0
86,0.000625386283962097
87,0.0
88,1.7078089192235733e-06
89,0.0
90,0.004322333631645353
91,0.0
92,0.004086290431568857
93,0.0
94,0.000592928457927037
95,0.0
96,0.0016650639920740083
97,0.0
98,0.003920900730840439
99,0.0
100,-0.0017789624897497042
101,0.0
102,0.002552839606089363
103,0.0
104,-0.005642375791811879
105,0.0
106,0.001792449174196742
107,0.0
108,-0.0009984147981040837
109,0.0
110,-0.00018665912087823523
111,0.0
112,-0.0010926755397841917
113,0.0
114,-9.659385341660487e-05
115,0.0
116,0.00032031396164757664
117,0.0
118,-0.0002312078055928153
119,0.0
120,0.00023162965690764464
121,0.0
122,-0.0012297213391325626
123,0.0
124,-0.0029116014923948616
125,0.0
126,0.0072264068156245595
127,0.0
128,0.00030829319773641753
129,0.0
130,0.00027544616342900876
131,0.0
132,0.001328470809518747
133,0.0
134,0.0005842603262859985
135,0.0
136,-0.0007106680522542857
137,0.0
138,-0.00027434498457563477
139,0.0
140,-0.0013516205178815766
141,0.0
142,-0.0024661587667772463
143,0.0
144,-0.002267688703251927
145,0.0
146,-0.0020615547085022835
147,0.0
148,-0.0008543346771724057
149,0.0
150,-0.0014562616327331824
151,0.0
152,-0.0008328040771423932
153,0.0
154,-0.0024460013966816265
155,0.0
156,-0.00097839582463299
157,0.0
158,-0.00013152013174367095
159,0.0
160,-0.001532194135741015
161,0.0
162,-0.0012432335683694995
163,0.0
164,-0.0010203679995750314
165,0.0
166,0.00044205732977130086
167,0.0
168,-0.0011334529572709974
169,0.0
170,-1.9345395877713062e-05
171,0.0
172,-0.003504851186294873
173,0.0
174,-0.0011979495677178216
175,0.0
176,-0.0005703176649574286
177,0.0
178,0.00014261022902892128
179,0.0
180,0.0005972076771322457
181,0.0
182,0.00029529968453983747
183,0.0
184,0.00019095720707472578
185,0.0
186,0.0010395114792502015
187,0.0
188,0.00035192507469244125
189,0.0
190,0.00018282777277564715
191,0.0
192,0.0002715833867112459
193,0.0
194,0.00022834987037266666
195,0.0
196,0.0003361686767024439
197,0.0
198,0.00013239663622157294
199,0.0
200,0.00018031883423705132
201,0.0
202,-0.00015645595793905293
203,0.0
204,0.00032841854770278506
205,0.0
206,0.0001570230095795308
207,0.0
208,-5.02420817890979e-05
209,0.0
210,0.0003625557246698178
211,0.0
212,1.5001859575669396e-05
213,0.0
214,0.00022636692313852865
215,0.0
216,0.0003598095009689894
217,0.0
218,4.258777714517128e-05
219,0.0
220,0.00010798125019716922
221,0.0
222,0.00015894311604043173
223,0.0
224,8.249878096674908e-05
225,0.0
226,0.00011345349664938346
227,0.0
228,0.00016624006201271658
229,0.0
230,0.00013237633239263777
231,0.0
232,0.0005978530015402693
233,0.0
234,-0.0001219259205217565
235,0.0
236,1.2492656866865701e-05
237,0.0
238,7.358998921950247e-05
239,0.0
240,7.806991909321188e-05
241,0.0
242,9.062776117838942e-06
243,0.0
244,0.00035130404367693846
245,0.0
246,3.3506890790605796e-05
247,0.0
248,0.0014060065392424975
249,0.0
250,9.342723700981582e-05
251,0.0
252,0.00021522299716965817
253,0.0
254,-3.731625525654355e-06
255,0.0
256,-0.00015883533809933625
257,0.0
258,-0.0010806657285883097
259,0.0
260,0.000960363048628675
261,0.0
262,-7.747972084339726e-05
263,0.0
264,-7.089629548068505e-06
265,0.0
266,-6.250792629198321e-05
267,0.0
268,-4.492380204156237e-05
269,0.0
270,0.001360655224812593
271,0.0
272,0.001431595529845983
273,0.0
274,0.00015791369726541764
275,0.0
276,-0.0002319818084648829
277,0.0
278,0.0014924584021935095
279,0.0
280,0.0009190747249838655
281,0.0
282,0.00014727083667613326
283,0.0
284,-0.0017265679400659153
285,0.0
286,3.986251050960797e-06
287,0.0
288,-0.0005024283100630491
289,0.0
290,-0.002542342668698158
291,0.0
292,0.0002733004690974863
293,0.0
294,-0.0018304645952123188
295,0.0
296,-0.00022339626900781085
297,0.0
298,0.002072739301865071
299,0.0
300,-0.001288480498413594
301,0.0
302,0.0003031135429435062
303,0.0
304,-0.0010381012943037663
305,0.0
306,6.142822950448381e-05
307,0.0
308,-0.0002591019132697725
309,0.0
310,1.6913578304550737e-05
311,0.0
312,4.300422983298722e-06
313,0.0
314,0.0008757536568086827
315,0.0
316,3.5966823797688425e-05
317,0.0
318,0.0001249353356717555
319,0.0
320,0.000400256125570032
321,0.0
322,-1.915779101632242e-05
323,0.0
324,0.0001499036181196488
325,0.0
326,0.00025228575973200776
327,0.0
328,5.354527610225446e-05
329,0.0
330,7.519823232177455e-05
331,0.0
332,0.00018839425910292543
333,0.0
334,0.00011172879718245686
335,0.0
336,-3.8282196808148483e-05
337,0.0
338,0.00022550287972769234
339,0.0
340,7.58601823934894e-05
341,0.0
342,0.00019097369907390073
343,0.0
344,0.00010381943195797043
345,0.0
346,-8.208936270498324e-06
347,0.0
348,0.0002457861249076328
349,0.0
350,0.0004549411812213936
351,0.0
352,0.0003483244002996769
353,0.0
354,-3.544844266269873e-05
355,0.0
356,6.067236934445406e-05
357,0.0
358,0.00046985675407344084
359,0.0
360,0.0003193584818946854
361,0.0
362,0.00020405055785377457
363,0.0
364,-0.00010217739926264895
365,0.0
366,0.00012198567018625014
367,0.0
368,0.0002518546196722215
369,0.0
370,8.388846788555755e-06
371,0.0
372,5.820819394387577e-05
373,0.0
374,0.0001706142935170094
375,0.0
376,0.0001280034496189749
377,0.0
378,0.0005226363098976938
379,0.0
380,0.00046817016638840887
381,0.0
