,loss
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,40.321964263916016
37,31.278169651031494
38,22.223806672177073
39,16.29375866703365
40,15.596905045393036
41,15.249742104212443
42,15.188016974131266
43,15.304502614339192
44,15.712169219286015
45,16.322053696314494
46,16.6717129821208
47,16.68027818361918
48,17.04144246419271
49,16.82261901875441
50,17.06308349609375
51,17.168615838058855
52,17.20409955111417
53,17.79119949022929
54,17.962409702936807
55,17.97993447350674
56,18.601102439216945
57,18.931668078104654
58,18.93425692471591
59,19.307153652989587
60,20.143687985978037
61,20.301362563823833
62,20.59962434207692
63,20.88340218544006
64,20.683164596557617
65,20.90099819501241
66,21.49187660217285
67,21.517331918080647
68,21.85926654815674
69,22.24385974563171
70,22.54345863342285
71,22.44168289820353
72,22.66555755439846
73,22.14431026140849
74,22.57085159069685
75,22.279905740765557
76,22.42186502788378
77,23.125209823608397
78,23.17439160664876
79,23.093530089060465
80,23.036876233418784
81,23.13234442392985
82,22.783412957191466
83,23.033361043966593
84,23.53763443315533
85,23.916611853311228
86,23.664419385410795
87,23.44804661432902
88,23.5586549949646
89,24.443736102602898
90,22.818426765785084
91,22.870011642575264
92,22.1698807584561
93,21.96806995391846
94,21.36757438659668
95,20.679022127787274
96,20.456377347310383
97,20.064534282684328
98,20.02877822534998
99,20.060966504414875
100,19.914366143544516
101,19.80414470375007
102,19.6642284266154
103,19.308244072022987
104,19.47190158985279
105,19.27517789522807
106,19.324382460457937
107,19.427867752710977
108,19.288980797876285
109,19.389828782121675
110,19.446109679539997
111,19.34843399800968
112,19.270116581636316
113,19.16328655878703
114,19.197516187032065
115,18.83527936503447
116,18.185850708062897
117,18.44978627204895
118,18.53854092088326
119,18.26030475616455
120,18.284418498768527
121,18.130386184243594
122,18.200701077779133
123,18.167922019958496
124,18.41349081925943
125,18.601066421579432
126,18.62324138959249
127,18.402569194369846
128,18.039505926767983
129,18.231103652318318
130,18.275581305821735
131,18.617683425316443
132,18.89915163675944
133,18.616211229157678
134,18.328140016461983
135,18.30385446548462
136,18.172103244379947
137,18.127573235090388
138,18.38889974041989
139,18.465380203783813
140,18.627555316289264
141,18.725564517974853
142,18.300463145573932
143,18.150327110290526
144,17.543747104297985
145,17.919790245691935
146,17.952049105962118
147,17.806539430618287
148,17.730989058812458
149,17.683721707661945
150,17.732696661788427
151,17.753542052732932
152,17.60391173437628
153,18.227221155166625
154,18.034090534845987
155,18.399157972896802
156,18.56800944964091
157,18.739126915155456
158,18.79740571975708
159,18.726175651550292
160,19.062294390996296
161,18.700347963968913
162,18.40284149646759
163,18.95526359131286
164,19.452229209781922
165,19.697863637076484
166,19.55280944506327
167,19.431000753797058
168,19.166568695704143
169,19.313004713058472
170,19.35359381357829
171,19.42826369603475
172,19.92669208526611
173,19.947934869130453
174,19.836641888285794
175,19.90807034810384
176,19.914214096963406
177,20.262676489980596
178,20.40239175959448
179,20.113692083358764
180,19.942526906035667
181,20.31980337129606
182,20.51369501397684
183,20.279715236028036
184,20.103346570790244
185,20.096916418075562
186,19.960950103965967
187,20.299484583536785
188,20.442954659461975
189,20.097829539276834
190,19.94452625910441
191,19.461962210337322
192,19.260418211619058
193,19.465471324920653
194,19.368212280273436
195,19.33379863760325
196,19.421760501501694
197,19.78211450218258
198,20.213072615084442
199,20.75926524489673
200,20.596849670410155
201,20.831248364550003
202,21.475436881736474
203,21.196987590789796
204,20.849436475126534
205,21.1655868434906
206,20.740129517672354
207,21.104498175246206
208,20.409070390065512
209,21.011359316057863
210,21.111493975617165
211,21.14928154627482
212,20.632276786168415
213,20.201092942555746
214,20.595161801292782
215,20.810516089200974
216,21.20788677215576
217,21.168408314387005
218,21.0335223197937
219,21.048596782684328
220,20.92195622762044
221,21.337483717600506
222,21.340613917300576
223,20.994482843499433
224,21.5995458539327
225,21.666599515279135
226,21.329549694061278
227,21.20238711039225
228,21.623823431349294
229,21.981702089309692
230,22.280267507723064
231,22.509779864956872
232,23.375707875902407
233,23.04766721310823
234,24.076032959588684
235,23.640372784932456
236,23.763179590036202
237,24.143443406422932
238,24.34098209855119
239,23.84848285856701
240,24.184097290039062
241,24.132945238749187
242,23.917656870449292
243,24.22573813756307
244,24.85331616083781
245,24.813514518737794
246,24.899784609476725
247,25.47182752467968
248,25.509693546295168
249,25.708992848029503
250,26.906302916697967
251,26.47065578344214
252,26.19926030069425
253,25.94264334942921
254,25.983520479763257
255,26.33479968706767
256,25.877056839119675
257,26.493645236916738
258,26.942382837931316
259,26.73010196441259
260,27.275898669628386
261,27.104320835422826
262,27.688785330454508
263,27.45610189916298
264,27.025279541015625
265,26.989537779490153
266,26.51215008417765
267,26.422508589426677
268,27.001985257466632
269,26.360264646089995
270,26.648056146260853
271,26.42495397391568
272,27.757818719615106
273,26.6721639934339
274,27.71974922180176
275,27.179512188352387
276,28.0106319804768
277,29.72539737065633
278,29.52489254038821
279,29.62398425738017
280,29.71093807220459
281,30.04805221340873
282,30.04781016667684
283,29.64567675590515
284,29.931997140248615
285,29.791378599802652
286,28.989343401590983
287,28.673161272732717
288,27.796390190124512
289,27.952300446828207
290,27.377692365360833
291,27.75313664284073
292,27.328938834521235
293,27.2330064655822
294,27.509194533030193
295,27.198366654713947
296,27.087861493428548
297,26.95801482518514
298,26.370464630126953
299,26.609154295647283
300,27.767293366931735
301,28.11597622765435
302,28.28635533650716
303,28.590148369471233
304,28.577027982076007
305,28.165276597340902
306,28.12539152050695
307,28.454887194054148
308,29.03531063715617
309,28.71556047439575
310,28.330087884267172
311,28.33315394083659
312,28.329666058222454
313,29.15158981959025
314,28.762790917547463
315,27.628892376548364
316,28.20463663736979
317,27.8834335009257
318,27.931660715295877
319,30.88753246307373
320,30.629416898091634
321,30.017306467808716
322,30.12648487787177
323,29.538901500701904
324,28.83123217264811
325,29.24277836682628
326,29.209576019873985
327,29.399730347298288
328,29.92563861024146
329,30.568748609287532
330,29.32245118459066
331,28.889637222290037
332,28.370865254788786
333,28.180501619974773
334,27.546192529066552
335,28.799493103027345
336,28.841905207360895
337,29.357831292901157
338,28.985120277404786
339,28.64199944718243
340,30.333008867899576
341,29.848729902427102
342,30.093630847930907
343,30.691125022040474
344,30.016595904953814
345,30.153702913920085
346,29.576734447479247
347,29.18700516382853
348,28.803636152967275
349,29.346412395608837
350,29.1262433942159
351,29.80369099055495
352,30.01098025639852
353,30.724007324087772
354,30.366510334014894
355,29.685741580050923
356,30.119116757710774
357,29.86105189005534
