,loss
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,89.18055690260238
8,75.57197542826334
9,69.51015252431233
10,67.79129292805989
11,66.17545026143392
12,65.83506109873454
13,64.69644941965738
14,64.20145931243897
15,63.93381538391113
16,63.695953356424965
17,63.51341785430908
18,61.212212295532225
19,60.75180328369141
20,61.770949592590334
21,61.307734158833824
22,60.66217248280843
23,60.40803256988525
24,59.465445543924965
25,59.394017639160154
26,59.617686678568525
27,59.76453783671061
28,60.26200370788574
29,58.76368943532308
30,58.54019072214762
31,58.51368494669596
32,57.79283166249593
33,58.40590936024984
34,58.157636884053545
35,57.92034734090169
36,57.67024589538574
37,56.90935803731283
38,57.377569834391274
39,57.46438426971436
40,58.0213847732544
41,57.39510204315186
42,57.52119956970215
43,57.60369063059489
44,57.71685001373291
45,57.49858174641927
46,57.39184467315674
47,57.38467085520426
48,57.93364983876546
49,57.39951810201009
50,57.79018191019694
51,56.284842274983724
52,56.46622291564941
53,56.71917184193929
54,56.285564002990725
55,56.74653783162435
56,56.62732351938883
57,56.23584199269612
58,56.22752883911133
59,56.30931306203206
60,56.472616081237796
61,55.860360361735026
62,57.07987269083659
63,56.91343035380046
64,56.37078809102376
65,55.71904705047607
66,54.497043240865075
67,54.09774551391602
68,54.53023756663004
69,54.56033805847168
70,54.04678095499674
71,54.21666431427002
72,55.023709030151366
73,54.60025637308757
74,53.81662391662598
75,54.40352410634359
76,54.467024421691896
77,53.806665623982745
78,55.053812662760414
79,54.613558502197264
80,54.363620071411134
81,54.43348939259847
82,55.104062182108564
83,54.55679227193197
84,54.09995277404785
85,54.520401318868004
86,54.06657708485921
87,54.65374571482341
88,54.300093739827474
89,54.880450274149574
90,54.21000237782796
91,54.81379516601562
92,56.1212606048584
93,54.32365197499593
94,54.810480194091795
95,55.00380697886149
96,55.2208788172404
97,55.07385513305664
98,54.91366826375326
99,55.427359148661296
100,55.12416770935059
101,55.597441838582355
102,55.39065664927165
103,55.09059861501058
104,54.830503374735514
105,54.80056020100911
106,55.117187360127765
107,54.97058208465576
108,54.79713698069254
109,54.92383488972982
110,54.67380842844645
111,55.24391133626302
112,55.257312545776365
113,55.33402976989746
114,55.56767691294352
115,55.54085067749023
116,55.6241602452596
117,55.77419840494792
118,55.87451665242513
119,56.99153893788655
120,55.277349650065105
121,55.67761725107829
122,56.204583892822264
123,56.24450862884522
124,55.80106143951416
125,55.97784262339274
126,55.74767331441244
127,55.79440406799316
128,55.96109673817953
129,56.32442077636719
130,55.63097365061442
131,55.70418835957845
132,55.40738741556803
133,55.60421953837077
134,55.76103240966797
135,56.017868207295734
136,56.14107116699219
137,55.510867500305174
138,56.384631576538084
139,56.22133628845215
140,56.64143894195556
141,55.10400052388509
142,55.00406964619955
143,54.74048957824707
144,55.97102544148763
145,55.95118920644124
146,55.47766401926676
147,55.69759053548177
148,55.39069667816162
149,55.337517217000325
150,55.36077532450358
151,55.52088155110677
152,55.724367446899414
153,55.6876106262207
154,55.28079739888509
155,55.27775527954102
156,55.23740759531657
157,54.683818143208825
158,54.987601381937665
159,55.36078894297282
160,54.76400279998779
161,54.42711503346761
162,54.90728366851807
163,55.19741022745768
164,54.44364561716716
165,55.28776318868001
166,54.77395757039388
167,54.77411960601807
168,54.807291946411134
169,55.11759386698405
170,55.11411898295085
171,54.597024548848474
172,54.59067724863688
173,55.36088456471761
174,54.42050759633382
175,54.13354782104492
176,54.67375946044922
177,54.20726076761881
178,54.3602033106486
179,54.54732603708903
180,54.11721263885498
181,55.610851198832194
182,54.54046147664388
183,54.83412405649821
184,54.39365135192871
185,54.29390857696533
186,55.701069094340006
187,54.93414073944092
188,54.69721134185791
189,54.22695983886719
190,54.31394685109456
191,54.447305539449054
192,54.06729081471761
193,54.98400274912516
194,54.08057971954346
195,54.35383913675944
196,54.360419591267906
197,53.970153414408365
198,55.09091861724853
199,55.094147516886395
200,54.62411830902099
201,54.860639355977376
202,55.03762615203858
203,54.72736167907715
204,54.35707871119181
205,54.82419860839844
206,55.410974973042805
207,55.04111246744792
208,54.19366485595703
209,55.26754722595215
210,55.350865580240885
211,54.39087474822998
212,55.214380734761555
213,54.73055999755859
214,55.28760968526205
215,55.200938364664715
216,54.48735398610433
217,54.930915934244794
218,55.20756458282471
219,55.114106000264485
220,55.50462871551514
221,56.21508838653565
222,55.7211279296875
223,55.12754182179769
224,55.247717666625974
225,55.14426798502604
226,54.623919779459634
227,54.42771188100179
228,54.767538197835286
229,55.14094122568766
230,54.23384508768717
231,54.22757710774739
232,54.243774553934735
233,54.81403523763021
234,54.13073706309001
235,54.09012887318929
236,54.99121087392171
237,54.884046414693195
238,54.023738098144534
239,55.10123467763265
240,53.69022771199544
241,53.98049996693929
242,54.90079217274984
243,54.37391498565674
244,54.86740666707357
245,54.13727451324463
246,54.270543327331545
247,54.520695470174154
248,54.204011573791504
249,54.290696919759114
250,54.567569732666016
251,54.967379302978514
252,54.83417605082194
253,54.44062028249105
254,55.497985979715985
255,55.654726893107096
256,54.07041010538737
257,55.08778689066569
258,55.28431462605794
259,55.65761981964111
260,55.484537035624186
261,55.15445435841878
262,54.98084887186686
263,54.81767616271973
264,55.23120573679606
265,56.17481830596924
266,55.57451953887939
267,55.91465830485026
268,55.46481444040934
269,55.878114267985026
270,55.13761882781982
271,55.85828753153483
272,55.0776424407959
273,55.731235872904456
274,55.678409067789715
275,55.281020393371584
276,56.1948029200236
277,55.66782725016276
278,55.07438927968343
279,55.41785532633464
280,55.57849274953207
281,55.52423034667969
282,55.46778729756673
283,56.06139405568441
284,56.13495502471924
285,55.241107279459634
286,54.591001218159995
287,56.04139577229818
288,55.721254704793296
289,54.85139962514241
290,55.497659606933595
291,54.29398595174154
292,54.64078066507975
293,56.03849619547526
294,54.954339294433595
295,54.94425884246826
296,54.567391878763836
297,55.52143767038981
298,55.01425994873047
299,54.63083845774333
300,55.5713171005249
301,55.82810426076253
302,54.56382977803548
303,55.15126207987468
304,55.35467716217041
305,55.52852700551351
306,55.030750363667806
307,55.68811538696289
308,55.63122997283936
309,55.207764892578126
310,54.59409337361654
311,55.304704666137695
312,55.44152483622233
313,56.42864054361979
314,55.7082553100586
315,55.61132841746012
316,55.07432484944661
317,55.0978759765625
318,56.29853219350179
319,55.87471446990967
320,54.36058550516764
321,55.11124323527018
322,55.54108740488688
323,55.83176013946533
324,57.04546641031901
325,55.87470766703288
326,56.191587409973145
327,55.177694664001464
328,55.81519900004069
329,56.278347905476885
330,56.03169242858887
331,55.62807065327962
332,57.055472145080564
333,55.38798666636149
334,55.67153156280518
335,55.030883127848305
336,55.37468428293864
337,54.497735532124835
338,54.47756820678711
339,53.9340071105957
340,53.99068510691325
341,53.49380512237549
342,53.333697649637855
343,53.98049524943034
344,53.510767962137855
345,53.64029492696126
