,loss
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,19.92523615332644
33,17.92534569331578
34,17.73883919488816
35,19.002543563842774
36,18.75794686942265
37,18.80875507153963
38,18.884465789794923
39,18.93700180053711
40,18.9973782249119
41,18.971578121185303
42,18.903856109170352
43,18.90004340807597
44,18.8655742298473
45,18.876443055959847
46,18.8424285252889
47,18.84558806052575
48,20.457967647607777
49,21.382566682584994
50,21.183996846598962
51,22.157379786173504
52,22.927843267267402
53,22.995106887817382
54,22.84119291212952
55,22.696190643310548
56,23.032724939790885
57,22.181207762824165
58,22.97078504060444
59,22.29882678985596
60,22.85171127319336
61,23.250068215762866
62,23.148379110520885
63,23.10915547830087
64,23.567485536847794
65,24.006064256032307
66,23.933451731999714
67,24.122506894563372
68,24.32110131305197
69,24.19095030285063
70,24.40756904602051
71,24.167376559713613
72,23.774282092139835
73,24.329331522402555
74,24.087056945351993
75,23.958271026611328
76,24.332312654565882
77,24.693439960479736
78,25.266127586364746
79,25.150677332064
80,25.541342480977377
81,24.737134199876053
82,25.741543088640487
83,25.099681513650076
84,24.77986214207668
85,24.112452745437622
86,24.45417476835705
87,25.382186143294625
88,25.444317790440152
89,25.196792729695638
90,25.048763564138703
91,24.8930162191391
92,25.58645248413086
93,24.943780024846394
94,25.791385650634766
95,25.039320055643717
96,25.37498056320917
97,25.226675493963832
98,25.84444698920617
99,25.311297825404576
100,26.820480346679688
101,25.885584195454914
102,25.925146284557524
103,24.93406225505628
104,26.294783353805542
105,26.398524665832518
106,26.2148728577987
107,26.239431644308155
108,26.171975135803223
109,26.040915060043336
110,26.433075141906738
111,26.519098795377293
112,26.345415612925652
113,26.02128771373204
114,26.245900302463106
115,26.650681641142246
116,26.13012196035946
117,27.036608759562174
118,26.49730954851423
119,27.087245559692384
120,27.005501086895283
121,27.234866742734557
122,27.095664397529934
123,27.5360905783517
124,27.51606658010772
125,27.284310136522567
126,27.444295948949353
127,27.157699076334634
128,27.58270397592098
129,27.360026314145042
130,28.934686183929443
131,28.186150746467785
132,28.328491384332832
133,28.066286673912636
134,28.32923206206291
135,28.041622467041016
136,28.70124680655343
137,27.803932070732117
138,28.061998649879737
139,28.35371627807617
140,28.201800294824547
141,28.930638313293457
142,29.035719748466246
143,29.3114237351851
144,29.24137855978573
145,29.62147338573749
146,29.895085995013897
147,29.855567121505736
148,29.84263475735982
149,29.97602199471515
150,29.467114228468674
151,30.059551845897328
152,30.361647089322407
153,31.010785057431175
154,31.531338232534903
155,31.621729065390195
156,31.004976177215575
157,31.481599934895833
158,30.783027849699323
159,30.872839363253846
160,31.211367073409054
161,31.339166436313597
162,31.644542324927546
163,31.980454591604378
164,31.615554332733154
165,32.479141771793365
166,31.794140225365048
167,32.59508917066786
168,32.007494585854666
169,32.36211122440386
170,32.732794270370945
171,32.80727392084458
172,33.71018115544723
173,32.61012754440308
174,33.71134326768958
175,33.54376531902113
176,33.61555494264115
177,33.248849454133406
178,32.80739493597122
179,33.58009663143673
180,32.8253630229405
181,33.12295408982497
182,33.903575377030805
183,33.75642808278402
184,33.55262151257745
185,34.1365818267173
186,33.589569500514436
187,34.01609889439174
188,34.63513866223787
189,34.658267895380654
190,34.80957794189453
191,34.73503589630127
192,34.8037473042806
193,35.3707765851702
194,33.56532669067383
195,35.34176173739963
196,36.15166827610561
197,35.07144300399288
198,35.306994189386785
199,35.56098094131007
200,35.43433902377174
201,35.48511055977114
202,35.20054292678833
203,35.356538908822195
204,34.996604479276215
205,35.336445569992065
206,35.35118465423584
207,35.97154140472412
208,36.1877156325749
209,35.552616882324216
210,35.5803395976191
211,35.694899533246016
212,36.169386291503905
213,35.98501754760742
214,36.37538917541504
215,36.288134256998696
216,36.15831646774755
217,37.2793851332231
218,35.526888265842345
219,36.17962185324055
220,35.9925229488275
221,36.73404204327127
222,36.58845396602855
223,36.822522715518346
224,36.51285466280851
225,36.53590097735005
226,36.27651393028997
227,36.52653147723224
228,36.536469666854195
229,36.22804562250773
230,36.831672078087216
231,36.66082284805623
232,36.997771133076064
233,36.85867588336651
234,36.306624619857125
235,36.09320001041188
236,36.60874273718857
237,36.57750653508884
238,37.03456882330087
239,36.7276604788644
240,37.478719874790734
241,37.23416317210478
242,37.03147506713867
243,37.05881335284259
244,36.642839431762695
245,38.23233974681181
246,37.412727432250975
247,39.013557857937286
248,37.59840742746989
249,37.499598416415125
250,37.239157835642494
251,37.3152809937795
252,43.97089767456055
253,38.07476434253511
254,37.6354852464464
255,38.47301558561103
256,39.74922728538513
257,36.762589359283446
258,35.903648376464844
259,38.349004121927116
260,38.33814031427557
261,38.66429138183594
262,37.70301233335983
263,39.23299367804276
264,38.36913624931784
265,39.506586595015094
266,38.32636706034342
267,38.21116333007812
268,38.77278570695357
269,37.03813758263221
270,40.15785369873047
271,38.94011624654134
272,38.80817222595215
273,39.64914131164551
274,39.91624311300424
275,39.04696827550088
276,38.79358062744141
277,39.042066351159825
278,38.87477734214381
279,39.10632699222888
280,40.51154384613037
281,40.04550033960587
282,39.78640441894531
283,40.05098182276676
284,40.40418578167351
285,39.65060670035226
286,39.62988541342995
287,40.457886720315
288,39.86686415238814
289,39.512996673583984
290,39.8209986967199
291,40.13225746154785
292,39.82591323852539
293,39.07477420713843
294,40.74620793660482
295,39.371039390563965
296,39.85099398705267
297,40.548583439418245
298,40.49505466525837
299,39.79159324756567
300,39.817811098965734
301,40.275844752788544
302,40.335897746839024
303,40.51737117767334
304,40.39738408256979
305,39.5784725189209
306,40.45533396402995
307,39.91784345186674
308,41.14022547403972
309,39.74079863230387
310,39.88965144524207
311,40.70596218109131
312,40.39291359396542
313,38.526003996531166
314,41.4169303669649
315,40.51231320699056
316,41.249585681491425
317,41.9936318397522
318,40.886600494384766
319,41.494928880171344
320,40.72837517478249
321,41.16729998588562
322,41.81633639335632
323,40.66458799401108
324,41.34282608032227
325,40.35011353031282
326,40.82875423431396
327,42.00745879279243
328,41.22752494000374
329,41.4374218565045
330,41.45446125377308
331,44.351322174072266
332,42.000464389198704
333,40.52381411465731
334,41.621144188774956
335,41.70903322173328
336,41.212083435058595
337,41.29590352376302
338,42.407501220703125
339,42.13417144443678
340,42.366531572843854
341,41.48731347788935
342,41.592368062337236
343,41.430869453831725
344,41.38649484385615
345,42.30437211990356
346,41.13568477630615
347,41.63255485328468
348,41.83651612934313
349,42.16939487457275
350,41.454809490003086
351,42.52374205155806
352,42.13317713244208
353,41.68569340425379
354,41.23292432512556
355,41.39860398428781
